code,label,slug,restaurant_name,objectID
TYC_1096,Seafood,seafood-1096,Acqua Pazza,70803
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Sale Grosso,70802
TYC_1031,Classic Cuisine,classic-cuisine,Trattoria Battibecco,70801
TYC_1096,Seafood,seafood-1096,Trattoria Battibecco,70801
TYC_1031,Classic Cuisine,classic-cuisine,Bacco,70800
TYC_1095,Piedmontese,piedmontese,Osteria dell'Arco,70799
TYC_1122,Traditional Cuisine,traditional-cuisine,Osteria dell'Arco,70799
TYC_1095,Piedmontese,piedmontese,Madama Vigna,70798
TYC_1156,Market Cuisine,market-cuisine,Madama Vigna,70798
TYC_1043,Emilian,emilian,Trattoria di Via Serra,70797
TYC_1122,Traditional Cuisine,traditional-cuisine,Vicolo Colombina,70796
TYC_1043,Emilian,emilian,Oltre.,70795
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Caracol,70794
TYC_1036,Creative,creative,Caracol,70794
TYC_1070,Cuisine from Lazio,cuisine-from-lazio,Trattoria del Cimino da Colombo dal 1895,70793
TYC_1122,Traditional Cuisine,traditional-cuisine,Trattoria del Cimino da Colombo dal 1895,70793
TYC_1085,Modern Cuisine,modern-cuisine,Mirò il Ristorante,70792
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Mirò il Ristorante,70792
TYC_1109,Sicilian,sicilian,Antica Filanda,70791
TYC_1052,Modern French,modern-french,Antica Filanda,70791
TYC_1085,Modern Cuisine,modern-cuisine,Rendez Vous,70790
TYC_1096,Seafood,seafood-1096,Taverna Kerkira,70789
TYC_1085,Modern Cuisine,modern-cuisine,Benedikto,70788
TYC_814,Italian Contemporary,italian-contemporary,Benedikto,70788
TYC_1096,Seafood,seafood-1096,Il Re di Girgenti,70787
TYC_75,Steakhouse,steakhouse,Carne & Spirito,70786
TYC_814,Italian Contemporary,italian-contemporary,Carne & Spirito,70786
TYC_814,Italian Contemporary,italian-contemporary,Serpillo,70785
TYC_1102,Country cooking,country,Leon d'Oro,70784
TYC_1036,Creative,creative,Leon d'Oro,70784
TYC_1031,Classic Cuisine,classic-cuisine,La Taverna,70783
TYC_1036,Creative,creative,Cappuccini Cucina San Francesco,70782
TYC_814,Italian Contemporary,italian-contemporary,Cappuccini Cucina San Francesco,70782
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Il Grano di Pepe,70781
TYC_1109,Sicilian,sicilian,Il Grano di Pepe,70781
TYC_1036,Creative,creative,Poggio Rosso,70780
TYC_1036,Creative,creative,Santa Elisabetta,70779
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Santa Elisabetta,70779
TYC_1031,Classic Cuisine,classic-cuisine,Wine Bar & Grill,70778
TYC_1162,Grills,grills-1162,Wine Bar & Grill,70778
TYC_1158,Cuisine from the Aosta Valley,cuisine-from-the-aosta-valley,Summit Restaurant,70777
TYC_1036,Creative,creative,Summit Restaurant,70777
TYC_1096,Seafood,seafood-1096,Alla Fassa,70776
TYC_814,Italian Contemporary,italian-contemporary,Alla Fassa,70776
TYC_1036,Creative,creative,Feva,70775
TYC_1036,Creative,creative,Piazzetta Milù,70774
TYC_1031,Classic Cuisine,classic-cuisine,Antico Ristorante Pagnanelli,70773
TYC_1031,Classic Cuisine,classic-cuisine,Residenza del Lago,70772
TYC_1073,Lombardian,lombardian,La Sosta,70771
TYC_1024,Campanian,campanian,Antica Locanda,70770
TYC_1096,Seafood,seafood-1096,Antica Locanda,70770
TYC_1085,Modern Cuisine,modern-cuisine,Mistral,70769
TYC_1043,Emilian,emilian,Locanda Mariella,70768
TYC_1085,Modern Cuisine,modern-cuisine,Locanda Mariella,70768
TYC_1096,Seafood,seafood-1096,Romolo Mare,70767
TYC_1095,Piedmontese,piedmontese,Battaglino,70766
TYC_1122,Traditional Cuisine,traditional-cuisine,Battaglino,70766
TYC_1095,Piedmontese,piedmontese,Pinocchio,70765
TYC_1095,Piedmontese,piedmontese,Il Fiorile,70764
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Molin Vecio,70763
TYC_1127,Venetian,venetian,Molin Vecio,70763
TYC_1109,Sicilian,sicilian,Palazzaccio,70762
TYC_1102,Country cooking,country,Palazzaccio,70762
TYC_1085,Modern Cuisine,modern-cuisine,Collina,70761
TYC_1085,Modern Cuisine,modern-cuisine,Le Cicale,70760
TYC_1095,Piedmontese,piedmontese,Campamac,70759
TYC_1122,Traditional Cuisine,traditional-cuisine,Campamac,70759
TYC_1137,Italian and Japanese,italian-and-japanese,Yoichi,70758
TYC_1161,Fusion,fusion-1161,Yoichi,70758
TYC_1085,Modern Cuisine,modern-cuisine,Hostaria Ducale,70757
TYC_1102,Country cooking,country,Hostaria Ducale,70757
TYC_1043,Emilian,emilian,Trattoria Pomposa - Al Re gras,70756
TYC_1102,Country cooking,country,Trattoria Pomposa - Al Re gras,70756
TYC_1103,Roman,roman,Roscioli,70755
TYC_1067,Italian,italian,Roscioli,70755
TYC_1023,Calabrian,calabrian,Il Normanno,70754
TYC_1149,Home Cooking,home-cooking,Il Normanno,70754
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Il Refettorio,70753
TYC_1068,Japanese,japanese,Sushisen,70752
TYC_817,Japanese Contemporary,japanese-contemporary,Sushisen,70752
TYC_1085,Modern Cuisine,modern-cuisine,Quadri,70751
TYC_1036,Creative,creative,La Stüa de Michil,70750
TYC_1065,International,international,La Stüa de Michil,70750
TYC_1085,Modern Cuisine,modern-cuisine,Nido del Picchio,70749
TYC_1036,Creative,creative,Insight Eatery,70748
TYC_6,Contemporary,contemporary,Insight Eatery,70748
TYC_1036,Creative,creative,Bianca sul Lago by Emanuele Petrosino,70747
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Bianca sul Lago by Emanuele Petrosino,70747
TYC_1249,Alpine,alpine,Tenne Lodges,70746
TYC_6,Contemporary,contemporary,Tenne Lodges,70746
TYC_814,Italian Contemporary,italian-contemporary,Mirabelle,70745
TYC_1085,Modern Cuisine,modern-cuisine,L'Osteria di Santa Marina,70744
TYC_1102,Country cooking,country,L'Osteria di Santa Marina,70744
TYC_1085,Modern Cuisine,modern-cuisine,Lunasia,70743
TYC_1064,Innovative,innovative,Zia,70742
TYC_1036,Creative,creative,[bu:r],70741
TYC_1065,International,international,[bu:r],70741
TYC_814,Italian Contemporary,italian-contemporary,Tenuta Casa Virginia,70740
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Acqua,70739
TYC_6,Contemporary,contemporary,Acqua,70739
TYC_1085,Modern Cuisine,modern-cuisine,Impronte,70738
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Impronte,70738
TYC_1031,Classic Cuisine,classic-cuisine,Osteria Il Cappello,70737
TYC_1067,Italian,italian,Osteria Il Cappello,70737
TYC_1043,Emilian,emilian,Magnagallo,70736
TYC_1122,Traditional Cuisine,traditional-cuisine,Magnagallo,70736
TYC_1036,Creative,creative,Castello Malvezzi,70735
TYC_1085,Modern Cuisine,modern-cuisine,Osteria del Tempo Perso,70734
TYC_814,Italian Contemporary,italian-contemporary,Osteria del Tempo Perso,70734
TYC_1122,Traditional Cuisine,traditional-cuisine,Aciniello,70733
TYC_1031,Classic Cuisine,classic-cuisine,Baretto di San Vigilio,70732
TYC_1085,Modern Cuisine,modern-cuisine,Fiamma Cremisi,70731
TYC_814,Italian Contemporary,italian-contemporary,Fiamma Cremisi,70731
TYC_1085,Modern Cuisine,modern-cuisine,Lio Pellegrini,70730
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Alle Darsene di Loppia,70729
TYC_1121,Tuscan,tuscan,Osteria Magona,70728
TYC_1096,Seafood,seafood-1096,Ca' 7,70727
TYC_6,Contemporary,contemporary,Ca' 7,70727
TYC_1085,Modern Cuisine,modern-cuisine,Laurin,70726
TYC_1085,Modern Cuisine,modern-cuisine,Le Chiavi d'Oro,70725
TYC_1031,Classic Cuisine,classic-cuisine,Rifugio Col Alt,70724
TYC_1249,Alpine,alpine,Rifugio Col Alt,70724
TYC_1101,Regional Cuisine,regional-cuisine,Costa Salici,70723
TYC_1085,Modern Cuisine,modern-cuisine,Costa Salici,70723
TYC_1085,Modern Cuisine,modern-cuisine,Particolare di Siena,70722
TYC_1096,Seafood,seafood-1096,Sa Cardiga e Su Schironi,70721
TYC_1073,Lombardian,lombardian,Cantarana,70720
TYC_1109,Sicilian,sicilian,Km.0,70719
TYC_6,Contemporary,contemporary,Km.0,70719
TYC_1096,Seafood,seafood-1096,Il Credenziere,70718
TYC_1102,Country cooking,country,Kuppelrain,70717
TYC_1085,Modern Cuisine,modern-cuisine,Kuppelrain,70717
TYC_1101,Regional Cuisine,regional-cuisine,Miseria e Nobiltà,70716
TYC_1031,Classic Cuisine,classic-cuisine,Evan's,70715
TYC_1096,Seafood,seafood-1096,Evan's,70715
TYC_1073,Lombardian,lombardian,Al Gambero,70714
TYC_1031,Classic Cuisine,classic-cuisine,Al Gambero,70714
TYC_1031,Classic Cuisine,classic-cuisine,Cravero - Osteria Contemporanea,70713
TYC_1095,Piedmontese,piedmontese,Violetta,70712
TYC_1036,Creative,creative,Scola,70711
TYC_1152,Apulian,apulian,Osteria Casale Ferrovia,70710
TYC_1085,Modern Cuisine,modern-cuisine,Osteria Casale Ferrovia,70710
TYC_1070,Cuisine from Lazio,cuisine-from-lazio,Mingone,70709
TYC_1096,Seafood,seafood-1096,Mingone,70709
TYC_1096,Seafood,seafood-1096,Ploner,70708
TYC_1031,Classic Cuisine,classic-cuisine,Ploner,70708
TYC_1085,Modern Cuisine,modern-cuisine,Duomo,70707
TYC_1152,Apulian,apulian,Antichi Sapori,70706
TYC_1073,Lombardian,lombardian,Malenco,70705
TYC_1085,Modern Cuisine,modern-cuisine,Baita Piè Tofana,70704
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Baita Piè Tofana,70704
TYC_1121,Tuscan,tuscan,Da Alighiero,70703
TYC_1096,Seafood,seafood-1096,Osteria Bartolini,70702
TYC_1152,Apulian,apulian,Antica Cucina 1983,70701
TYC_1085,Modern Cuisine,modern-cuisine,Antica Cucina 1983,70701
TYC_1122,Traditional Cuisine,traditional-cuisine,Biancofiore,70700
TYC_1096,Seafood,seafood-1096,Biancofiore,70700
TYC_1096,Seafood,seafood-1096,Luigi Pomata,70699
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Ginevra,70698
TYC_814,Italian Contemporary,italian-contemporary,Ginevra,70698
TYC_1024,Campanian,campanian,Da Tonino,70697
TYC_1122,Traditional Cuisine,traditional-cuisine,Da Tonino,70697
TYC_814,Italian Contemporary,italian-contemporary,San Quintino Resort,70696
TYC_1121,Tuscan,tuscan,L'Asinello,70695
TYC_1036,Creative,creative,L'Asinello,70695
TYC_1109,Sicilian,sicilian,I Pupi,70694
TYC_6,Contemporary,contemporary,I Pupi,70694
TYC_1096,Seafood,seafood-1096,Il Cormorano,70693
TYC_1102,Country cooking,country,Al Camin,70692
TYC_1085,Modern Cuisine,modern-cuisine,Al Camin,70692
TYC_1096,Seafood,seafood-1096,12 Ristorante,70691
TYC_1125,Cuisine from Valtellina,cuisine-from-valtellina,Altavilla,70690
TYC_1085,Modern Cuisine,modern-cuisine,Locanda Baggio,70689
TYC_1103,Roman,roman,Armando al Pantheon,70688
TYC_1031,Classic Cuisine,classic-cuisine,Armando al Pantheon,70688
TYC_1031,Classic Cuisine,classic-cuisine,Da Poli alla Stazione,70687
TYC_1162,Grills,grills-1162,Da Poli alla Stazione,70687
TYC_1036,Creative,creative,Materia,70686
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,La Pergola,70685
TYC_6,Contemporary,contemporary,La Pergola,70685
TYC_1031,Classic Cuisine,classic-cuisine,Osteria Il Granaio,70684
TYC_1121,Tuscan,tuscan,Fonte alla Vena,70683
TYC_1122,Traditional Cuisine,traditional-cuisine,Fonte alla Vena,70683
TYC_1151,Cuisine from Romagna,cuisine-from-romagna,Vite,70682
TYC_1156,Market Cuisine,market-cuisine,Vite,70682
TYC_1096,Seafood,seafood-1096,Trattoria dall'Antonia,70681
TYC_6,Contemporary,contemporary,George Restaurant,70680
TYC_1036,Creative,creative,Senso Alfio Ghezzi Mart,70679
TYC_814,Italian Contemporary,italian-contemporary,Senso Alfio Ghezzi Mart,70679
TYC_814,Italian Contemporary,italian-contemporary,Locanda Moscal,70678
TYC_1067,Italian,italian,Locanda Moscal,70678
TYC_1043,Emilian,emilian,I Pifferi,70677
TYC_1096,Seafood,seafood-1096,Pernambucco,70676
TYC_1096,Seafood,seafood-1096,El Gato,70675
TYC_1031,Classic Cuisine,classic-cuisine,El Gato,70675
TYC_1121,Tuscan,tuscan,Da Pode,70674
TYC_1122,Traditional Cuisine,traditional-cuisine,Da Pode,70674
TYC_1102,Country cooking,country,Trattoria la Rosa,70673
TYC_1101,Regional Cuisine,regional-cuisine,Locanda Alpina,70672
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Locanda Alpina,70672
TYC_1101,Regional Cuisine,regional-cuisine,Oberraut,70671
TYC_1085,Modern Cuisine,modern-cuisine,Oberraut,70671
TYC_1096,Seafood,seafood-1096,Il Tipico,70670
TYC_1067,Italian,italian,Il Tipico,70670
TYC_1102,Country cooking,country,Due Colombe,70669
TYC_1036,Creative,creative,Due Colombe,70669
TYC_1036,Creative,creative,Piazza Duomo,70668
TYC_1096,Seafood,seafood-1096,Lamberti,70667
TYC_1031,Classic Cuisine,classic-cuisine,Villa Cipriani,70666
TYC_1095,Piedmontese,piedmontese,Consorzio,70665
TYC_1096,Seafood,seafood-1096,Trattoria Rigoletto,70664
TYC_1067,Italian,italian,Trattoria Rigoletto,70664
TYC_1085,Modern Cuisine,modern-cuisine,Enoteca di Canelli - Casa Crippa,70663
TYC_1095,Piedmontese,piedmontese,Enoteca di Canelli - Casa Crippa,70663
TYC_1049,French,french,Da Candida,70662
TYC_6,Contemporary,contemporary,Miil,70661
TYC_1085,Modern Cuisine,modern-cuisine,Miil,70661
TYC_1036,Creative,creative,Stube Gourmet,70660
TYC_6,Contemporary,contemporary,Stube Gourmet,70660
TYC_1036,Creative,creative,Il Tino,70659
TYC_1203,Asian Contemporary,asian-contemporary,AALTO,70658
TYC_1161,Fusion,fusion-1161,AALTO,70658
TYC_1095,Piedmontese,piedmontese,Scuderie Sabaude,70656
TYC_1085,Modern Cuisine,modern-cuisine,Scuderie Sabaude,70656
TYC_6,Contemporary,contemporary,Estrò,70655
TYC_1102,Country cooking,country,Estrò,70655
TYC_1067,Italian,italian,Palazzo Branciforte,70654
TYC_1085,Modern Cuisine,modern-cuisine,Palazzo Branciforte,70654
TYC_1031,Classic Cuisine,classic-cuisine,Rinaldi al Quirinale,70653
TYC_1067,Italian,italian,Rinaldi al Quirinale,70653
TYC_1121,Tuscan,tuscan,Al Baccanale,70652
TYC_814,Italian Contemporary,italian-contemporary,Terrazza Gallia,70651
TYC_1096,Seafood,seafood-1096,Gambero Rosso,70650
TYC_1023,Calabrian,calabrian,Gambero Rosso,70650
TYC_1096,Seafood,seafood-1096,La Barca,70648
TYC_1152,Apulian,apulian,La Barca,70648
TYC_1036,Creative,creative,Taverna Estia,70647
TYC_1024,Campanian,campanian,Taverna Estia,70647
TYC_1096,Seafood,seafood-1096,La Risacca Blu,70646
TYC_1102,Country cooking,country,Qafiz,70645
TYC_6,Contemporary,contemporary,Qafiz,70645
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Rossellinis,70644
TYC_6,Contemporary,contemporary,Rossellinis,70644
TYC_1096,Seafood,seafood-1096,Agorà,70643
TYC_6,Contemporary,contemporary,Agorà,70643
TYC_1085,Modern Cuisine,modern-cuisine,Il Tesoro Living Resort,70642
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Il Tesoro Living Resort,70642
TYC_1158,Cuisine from the Aosta Valley,cuisine-from-the-aosta-valley,Osteria da Nando,70641
TYC_1122,Traditional Cuisine,traditional-cuisine,Osteria da Nando,70641
TYC_1102,Country cooking,country,Il Tartufo,70640
TYC_1122,Traditional Cuisine,traditional-cuisine,Il Tartufo,70640
TYC_1121,Tuscan,tuscan,Posta,70639
TYC_1122,Traditional Cuisine,traditional-cuisine,Posta,70639
TYC_1036,Creative,creative,Sotto l'Arco,70638
TYC_1067,Italian,italian,Sotto l'Arco,70638
TYC_1085,Modern Cuisine,modern-cuisine,I 5 Campanili,70637
TYC_1096,Seafood,seafood-1096,Il Riccio,70636
TYC_1096,Seafood,seafood-1096,Regallo,70635
TYC_1158,Cuisine from the Aosta Valley,cuisine-from-the-aosta-valley,Laghetto,70634
TYC_1067,Italian,italian,Laghetto,70634
TYC_1095,Piedmontese,piedmontese,Marsupino,70633
TYC_1085,Modern Cuisine,modern-cuisine,Emporio Armani Caffè e Ristorante,70632
TYC_1096,Seafood,seafood-1096,Il Cormorano,70631
TYC_1000,Cuisine from Abruzzo,cuisine-from-abruzzo,Locanda del Barone,70630
TYC_1096,Seafood,seafood-1096,A' Paranza,70629
TYC_1165,Umbrian,umbrian,Buca di San Francesco,70628
TYC_1122,Traditional Cuisine,traditional-cuisine,Buca di San Francesco,70628
TYC_1036,Creative,creative,Magnolia,70627
TYC_6,Contemporary,contemporary,Magnolia,70627
TYC_1036,Creative,creative,Locanda del Pilone,70626
TYC_1109,Sicilian,sicilian,Osteria Expanificio,70625
TYC_1122,Traditional Cuisine,traditional-cuisine,Osteria Expanificio,70625
TYC_1031,Classic Cuisine,classic-cuisine,Baita Fraina,70624
TYC_1102,Country cooking,country,Baita Fraina,70624
TYC_1085,Modern Cuisine,modern-cuisine,Pashà,70623
TYC_1152,Apulian,apulian,Pashà,70623
TYC_1101,Regional Cuisine,regional-cuisine,Vitis,70622
TYC_6,Contemporary,contemporary,Vitis,70622
TYC_1031,Classic Cuisine,classic-cuisine,Elephant,70621
TYC_1101,Regional Cuisine,regional-cuisine,Elephant,70621
TYC_1085,Modern Cuisine,modern-cuisine,Rosso di Sera,70620
TYC_6,Contemporary,contemporary,Rosso di Sera,70620
TYC_1102,Country cooking,country,Quintilio,70619
TYC_1085,Modern Cuisine,modern-cuisine,Quintilio,70619
TYC_1036,Creative,creative,Sensi,70618
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Sensi,70618
TYC_1102,Country cooking,country,Dispensa Franciacorta,70617
TYC_6,Contemporary,contemporary,Dispensa Franciacorta,70617
TYC_1102,Country cooking,country,Ai Burattini,70616
TYC_1043,Emilian,emilian,Osteria del Viandante,70615
TYC_1085,Modern Cuisine,modern-cuisine,Osteria del Viandante,70615
TYC_1085,Modern Cuisine,modern-cuisine,Nazionale,70614
TYC_1102,Country cooking,country,Nazionale,70614
TYC_1036,Creative,creative,Terra,70613
TYC_1101,Regional Cuisine,regional-cuisine,Terra,70613
TYC_1036,Creative,creative,Mater,70612
TYC_1036,Creative,creative,Krèsios,70611
TYC_6,Contemporary,contemporary,Krèsios,70611
TYC_1024,Campanian,campanian,Locanda della Luna,70610
TYC_1031,Classic Cuisine,classic-cuisine,Locanda della Luna,70610
TYC_814,Italian Contemporary,italian-contemporary,Vescovo Moro,70609
TYC_6,Contemporary,contemporary,Vescovo Moro,70609
TYC_1036,Creative,creative,Don Alfonso 1890 San Barbato,70608
TYC_1102,Country cooking,country,Don Alfonso 1890 San Barbato,70608
TYC_1023,Calabrian,calabrian,Due Mari,70607
TYC_1121,Tuscan,tuscan,Il Cedro,70606
TYC_1085,Modern Cuisine,modern-cuisine,Benso,70605
TYC_814,Italian Contemporary,italian-contemporary,Benso,70605
TYC_1085,Modern Cuisine,modern-cuisine,Locanda Martinelli,70604
TYC_1085,Modern Cuisine,modern-cuisine,San Giorgio,70603
TYC_1072,Ligurian,ligurian,San Giorgio,70603
TYC_1096,Seafood,seafood-1096,Prospettive,70602
TYC_1036,Creative,creative,Prospettive,70602
TYC_814,Italian Contemporary,italian-contemporary,Le Tre Colombe,70601
TYC_1036,Creative,creative,Dalla Gioconda,70600
TYC_1102,Country cooking,country,Dalla Gioconda,70600
TYC_1096,Seafood,seafood-1096,Il Piraña,70599
TYC_1073,Lombardian,lombardian,Chicco di Grano,70598
TYC_814,Italian Contemporary,italian-contemporary,Il Frantoio,70597
TYC_814,Italian Contemporary,italian-contemporary,Kitchen,70596
TYC_1096,Seafood,seafood-1096,I Savi,70595
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Lo Stornello,70594
TYC_1085,Modern Cuisine,modern-cuisine,Lo Stornello,70594
TYC_1152,Apulian,apulian,Farmacia dei Sani,70593
TYC_1085,Modern Cuisine,modern-cuisine,Farmacia dei Sani,70593
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Risorgimento,70592
TYC_1085,Modern Cuisine,modern-cuisine,Risorgimento,70592
TYC_1122,Traditional Cuisine,traditional-cuisine,Dalla Rosa Alda,70591
TYC_1127,Venetian,venetian,Dalla Rosa Alda,70591
TYC_1085,Modern Cuisine,modern-cuisine,La Terrazza,70590
TYC_1064,Innovative,innovative,La Terrazza,70590
TYC_1085,Modern Cuisine,modern-cuisine,Terrazza Costantino,70589
TYC_1102,Country cooking,country,Terrazza Costantino,70589
TYC_1085,Modern Cuisine,modern-cuisine,L’Alchimia,70588
TYC_1064,Innovative,innovative,L’Alchimia,70588
TYC_1158,Cuisine from the Aosta Valley,cuisine-from-the-aosta-valley,Bar à Fromage,70587
TYC_1031,Classic Cuisine,classic-cuisine,Bar à Fromage,70587
TYC_1036,Creative,creative,Alpenroyal Gourmet,70586
TYC_6,Contemporary,contemporary,Alpenroyal Gourmet,70586
TYC_1101,Regional Cuisine,regional-cuisine,Tre Noghere,70585
TYC_1096,Seafood,seafood-1096,Vitello d'Oro,70584
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Al Cambio,70583
TYC_1122,Traditional Cuisine,traditional-cuisine,Oberraindlhof,70582
TYC_1101,Regional Cuisine,regional-cuisine,Oberraindlhof,70582
TYC_6,Contemporary,contemporary,La Valle,70581
TYC_1036,Creative,creative,Il Giardino del Gusto,70580
TYC_1031,Classic Cuisine,classic-cuisine,Da Cesare,70579
TYC_1067,Italian,italian,Da Cesare,70579
TYC_1151,Cuisine from Romagna,cuisine-from-romagna,Lazaroun,70578
TYC_1122,Traditional Cuisine,traditional-cuisine,Lazaroun,70578
TYC_1102,Country cooking,country,Forte del 48,70577
TYC_1127,Venetian,venetian,Forte del 48,70577
TYC_1031,Classic Cuisine,classic-cuisine,I Castagni,70576
TYC_1102,Country cooking,country,I Castagni,70576
TYC_1036,Creative,creative,Castel finedining,70575
TYC_1065,International,international,Castel finedining,70575
TYC_1036,Creative,creative,Zum Löwen,70574
TYC_1067,Italian,italian,Vintage 1997,70573
TYC_1031,Classic Cuisine,classic-cuisine,Vintage 1997,70573
TYC_1096,Seafood,seafood-1096,Lapprodo,70572
TYC_1031,Classic Cuisine,classic-cuisine,Lapprodo,70572
TYC_1085,Modern Cuisine,modern-cuisine,Bacco e Arianna,70571
TYC_1122,Traditional Cuisine,traditional-cuisine,Trattoria alla Pergola,70570
TYC_1127,Venetian,venetian,Trattoria alla Pergola,70570
TYC_1036,Creative,creative,Locanda Margon,70569
TYC_6,Contemporary,contemporary,Locanda Margon,70569
TYC_1102,Country cooking,country,La Chiocciola,70568
